,tour_descript,city,dates,theatre,city_opening_date,city_closing_date,geo_code,full_code,metro_area_name,year,title,show_type_tour,tour_opening,tour_closing,original_or_revival,reference_url,year_tour_opening,year_nyc_opening,opening_date_nyc,closing_date_nyc,production_type_nyc,show_type_nyc,n_performances_nyc
1515,wicked (tour: munchkinland),"Memphis, TN","Oct 12, 2010 - Oct 31, 2010",Orpheum Theatre - Memphis,2010-10-12 00:00:00,2010-10-31 00:00:00,640,US-TN-640,Memphis TN,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1516,wicked (tour: munchkinland),"Memphis, TN","Jun 23, 2009 - Jul 12, 2009",Orpheum Theatre - Memphis,2009-06-23 00:00:00,2009-07-12 00:00:00,640,US-TN-640,Memphis TN,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1517,wicked (tour: munchkinland),"Fort Lauderdale, FL","Feb 14, 2018 - Mar 04, 2018",Broward Center For The Performing Arts,2018-02-14 00:00:00,2018-03-04 00:00:00,528,US-FL-528,Miami-Ft. Lauderdale FL,2016,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1518,wicked (tour: munchkinland),"Fort Lauderdale, FL","Jan 29, 2013 - Feb 17, 2013",Broward Center For The Performing Arts,2013-01-29 00:00:00,2013-02-17 00:00:00,528,US-FL-528,Miami-Ft. Lauderdale FL,2012,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1519,wicked (tour: munchkinland),"San Antonio, TX","Sep 26, 2018 - Oct 14, 2018",Majestic Theatre - San Antonio,2018-09-26 00:00:00,2018-10-14 00:00:00,641,US-TX-641,San Antonio TX,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1520,wicked (tour: munchkinland),"San Antonio, TX","Feb 15, 2011 - Mar 06, 2011",Majestic Theatre - San Antonio,2011-02-15 00:00:00,2011-03-06 00:00:00,641,US-TX-641,San Antonio TX,2008,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1521,wicked (tour: munchkinland),"Milwaukee, WI","Nov 04, 2015 - Nov 15, 2015",Uihlein Hall at Marcus Performing Arts Center,2015-11-04 00:00:00,2015-11-15 00:00:00,617,US-WI-617,Milwaukee WI,2007,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1522,wicked (tour: munchkinland),"Milwaukee, WI","Jun 11, 2013 - Jul 07, 2013",Uihlein Hall at Marcus Performing Arts Center,2013-06-11 00:00:00,2013-07-07 00:00:00,617,US-WI-617,Milwaukee WI,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1523,wicked (tour: munchkinland),"Milwaukee, WI","Jul 13, 2010 - Aug 08, 2010",Uihlein Hall at Marcus Performing Arts Center,2010-07-13 00:00:00,2010-08-08 00:00:00,617,US-WI-617,Milwaukee WI,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1524,wicked (tour: munchkinland),"Columbus, OH","Aug 17, 2016 - Sep 04, 2016",Ohio Theatre,2016-08-17 00:00:00,2016-09-04 00:00:00,535,US-OH-535,Columbus OH,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1525,wicked (tour: munchkinland),"Boston, MA","Jun 07, 2017 - Jul 23, 2017",Opera House (MA),2017-06-07 00:00:00,2017-07-23 00:00:00,506,US-MA-506,Boston MA-Manchester NH,2019,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1526,wicked (tour: munchkinland),"Montreal, QC","Jul 31, 2012 - Aug 26, 2012",Place Des Arts,2012-07-31 00:00:00,2012-08-26 00:00:00,QC,CA-QC,Québec,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1527,wicked (tour: munchkinland),"Washington, DC","Dec 14, 2016 - Jan 08, 2017",Opera House (DC),2016-12-14 00:00:00,2017-01-08 00:00:00,511,US-DC-511,Washington DC (Hagerstown MD),2005,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1528,wicked (tour: munchkinland),"Toronto, ON","Jun 20, 2018 - Aug 05, 2018",Ed Mirvish Theatre,2018-06-20 00:00:00,2018-08-05 00:00:00,ON,CA-ON,Ontario,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1529,wicked (tour: munchkinland),"Toronto, ON","Sep 03, 2014 - Nov 02, 2014",Ed Mirvish Theatre,2014-09-03 00:00:00,2014-11-02 00:00:00,ON,CA-ON,Ontario,2014,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1530,wicked (tour: munchkinland),"Atlanta, GA","Oct 23, 2019 - Nov 17, 2019",Fox Theatre,2019-10-23 00:00:00,2019-11-17 00:00:00,524,US-GA-524,Atlanta GA,2019,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1531,wicked (tour: munchkinland),"Atlanta, GA","Feb 18, 2015 - Mar 08, 2015",Fox Theatre,2015-02-18 00:00:00,2015-03-08 00:00:00,524,US-GA-524,Atlanta GA,2015,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1532,wicked (tour: munchkinland),"Seattle, WA","Jun 12, 2019 - Jul 07, 2019",Paramount Theatre,2019-06-12 00:00:00,2019-07-07 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2019,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1533,wicked (tour: munchkinland),"Seattle, WA","Jul 08, 2015 - Aug 02, 2015",Paramount Theatre,2015-07-08 00:00:00,2015-08-02 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2015,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1534,wicked (tour: munchkinland),"Los Angeles, CA","Nov 28, 2018 - Jan 27, 2019",Pantages Theatre - Los Angeles,2018-11-28 00:00:00,2019-01-27 00:00:00,803,US-CA-803,Los Angeles CA,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1535,wicked (tour: munchkinland),"Tempe, AZ","Apr 03, 2019 - May 05, 2019",ASU Gammage,2019-04-03 00:00:00,2019-05-05 00:00:00,753,US-AZ-753,Phoenix AZ,2019,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1536,wicked (tour: munchkinland),"Tempe, AZ","Aug 26, 2015 - Oct 04, 2015",ASU Gammage,2015-08-26 00:00:00,2015-10-04 00:00:00,753,US-AZ-753,Phoenix AZ,2015,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1537,wicked (tour: munchkinland),"Dallas, TX","Apr 20, 2016 - May 22, 2016",Music Hall At Fair Park,2016-04-20 00:00:00,2016-05-22 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2016,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1538,wicked (tour: munchkinland),"Pittsburgh, PA","Jan 24, 2018 - Feb 11, 2018",Benedum Center,2018-01-24 00:00:00,2018-02-11 00:00:00,508,US-PA-508,Pittsburgh PA,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1539,wicked (tour: munchkinland),"Pittsburgh, PA","Sep 06, 2011 - Oct 02, 2011",Benedum Center,2011-09-06 00:00:00,2011-10-02 00:00:00,508,US-PA-508,Pittsburgh PA,2011,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1540,wicked (tour: munchkinland),"Charlotte, NC","Jan 06, 2016 - Jan 31, 2016",Ovens Auditorium,2016-01-06 00:00:00,2016-01-31 00:00:00,517,US-NC-517,Charlotte NC,2016,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1541,wicked (tour: munchkinland),"Charlotte, NC","Mar 13, 2013 - Mar 31, 2013",Ovens Auditorium,2013-03-13 00:00:00,2013-03-31 00:00:00,517,US-NC-517,Charlotte NC,2013,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1542,wicked (tour: munchkinland),"Charlotte, NC","May 18, 2010 - Jun 13, 2010",Ovens Auditorium,2010-05-18 00:00:00,2010-06-13 00:00:00,517,US-NC-517,Charlotte NC,2010,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1543,wicked (tour: munchkinland),"Cleveland, OH","Nov 08, 2017 - Dec 03, 2017",KeyBank State Theatre,2017-11-08 00:00:00,2017-12-03 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1544,wicked (tour: munchkinland),"Cleveland, OH","Dec 03, 2013 - Jan 05, 2014",KeyBank State Theatre,2013-12-03 00:00:00,2014-01-05 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2013,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1545,wicked (tour: munchkinland),"Tulsa, OK","Sep 05, 2018 - Sep 23, 2018",Chapman Music Hall At Tulsa Performing Arts Center,2018-09-05 00:00:00,2018-09-23 00:00:00,671,US-OK-671,Tulsa OK,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1546,wicked (tour: munchkinland),"Tulsa, OK","Nov 16, 2010 - Nov 28, 2010",Chapman Music Hall At Tulsa Performing Arts Center,2010-11-16 00:00:00,2010-11-28 00:00:00,671,US-OK-671,Tulsa OK,2010,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1547,wicked (tour: munchkinland),"Tulsa, OK","Jul 14, 2009 - Aug 09, 2009",Chapman Music Hall At Tulsa Performing Arts Center,2009-07-14 00:00:00,2009-08-09 00:00:00,671,US-OK-671,Tulsa OK,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1548,wicked (tour: munchkinland),"Nashville, TN","Mar 28, 2018 - Apr 22, 2018",Andrew Jackson Hall At Tennessee Performing Arts Center,2018-03-28 00:00:00,2018-04-22 00:00:00,659,US-TN-659,Nashville TN,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1549,wicked (tour: munchkinland),"Nashville, TN","Oct 18, 2011 - Nov 06, 2011",Tennessee Performing Arts Center,2011-10-18 00:00:00,2011-11-06 00:00:00,659,US-TN-659,Nashville TN,2011,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1550,wicked (tour: munchkinland),"Nashville, TN","Sep 01, 2009 - Sep 20, 2009",Tennessee Performing Arts Center,2009-09-01 00:00:00,2009-09-20 00:00:00,659,US-TN-659,Nashville TN,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1551,wicked (tour: munchkinland),"Appleton, WI","Aug 30, 2017 - Sep 10, 2017",Fox Cities Performing Arts Center,2017-08-30 00:00:00,2017-09-10 00:00:00,658,US-WI-658,Green Bay-Appleton WI,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1552,wicked (tour: munchkinland),"Omaha, NE","May 16, 2018 - Jun 03, 2018",Orpheum Theater - Omaha,2018-05-16 00:00:00,2018-06-03 00:00:00,652,US-NE-652,Omaha NE,2018,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1553,wicked (tour: munchkinland),"Austin, TX","Feb 19, 2014 - Mar 09, 2014",Bass Concert Hall at University of Texas at Austin Performing Arts Center,2014-02-19 00:00:00,2014-03-09 00:00:00,635,US-TX-635,Austin TX,2014,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1554,wicked (tour: munchkinland),"Austin, TX","Jan 24, 2012 - Feb 12, 2012",Bass Concert Hall at University of Texas at Austin Performing Arts Center,2012-01-24 00:00:00,2012-02-12 00:00:00,635,US-TX-635,Austin TX,2012,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1555,wicked (tour: munchkinland),"Austin, TX","Aug 11, 2009 - Aug 30, 2009",Bass Concert Hall at University of Texas at Austin Performing Arts Center,2009-08-11 00:00:00,2009-08-30 00:00:00,635,US-TX-635,Austin TX,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1556,wicked (tour: munchkinland),"Wichita, KS","Oct 12, 2016 - Oct 23, 2016",Century II Concert Hall,2016-10-12 00:00:00,2016-10-23 00:00:00,678,US-KS-678,Wichita-Hutchinson KS,2016,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1557,wicked (tour: munchkinland),"Wichita, KS","Oct 20, 2009 - Nov 08, 2009",Century II Concert Hall,2009-10-20 00:00:00,2009-11-08 00:00:00,678,US-KS-678,Wichita-Hutchinson KS,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1558,wicked (tour: munchkinland),"Miami, FL","Mar 11, 2015 - Mar 29, 2015",Adrienne Arsht Center for the Performing Arts of Miami-Dade County,2015-03-11 00:00:00,2015-03-29 00:00:00,528,US-FL-528,Miami-Ft.Lauderdale FL,2015,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1559,wicked (tour: munchkinland),"Orlando, FL","Jan 11, 2017 - Jan 29, 2017",Dr. Phillips Center for the Performing Arts,2017-01-11 00:00:00,2017-01-29 00:00:00,534,US-FL-534,Orlando-Daytona Beach-Melbourne FL,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1560,wicked (tour: munchkinland),"Orlando, FL","Feb 19, 2013 - Mar 10, 2013",Bob Carr Performing Arts Centre,2013-02-19 00:00:00,2013-03-10 00:00:00,534,US-FL-534,Orlando-Daytona Beach-Melbourne FL,2013,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1561,wicked (tour: munchkinland),"Baltimore, MD","Apr 01, 2015 - Apr 26, 2015",Hippodrome Theatre,2015-04-01 00:00:00,2015-04-26 00:00:00,512,US-MD-512,Baltimore MD,2015,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1562,wicked (tour: munchkinland),"Baltimore, MD","Oct 02, 2012 - Nov 04, 2012",Hippodrome Theatre,2012-10-02 00:00:00,2012-11-04 00:00:00,512,US-MD-512,Baltimore MD,2012,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1563,wicked (tour: munchkinland),"Buffalo, NY","May 17, 2017 - Jun 04, 2017",Shea's Performing Arts Center,2017-05-17 00:00:00,2017-06-04 00:00:00,514,US-NY-514,Buffalo NY,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1564,wicked (tour: munchkinland),"Buffalo, NY","Jan 08, 2014 - Jan 26, 2014",Shea's Performing Arts Center,2014-01-08 00:00:00,2014-01-26 00:00:00,514,US-NY-514,Buffalo NY,2014,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1565,wicked (tour: munchkinland),"Syracuse, NY","Mar 15, 2017 - Mar 26, 2017",Landmark Theatre,2017-03-15 00:00:00,2017-03-26 00:00:00,555,US-NY-555,Syracuse NY,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1566,wicked (tour: munchkinland),"Syracuse, NY","Nov 27, 2012 - Dec 09, 2012",Landmark Theatre,2012-11-27 00:00:00,2012-12-09 00:00:00,555,US-NY-555,Syracuse NY,2012,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1567,wicked (tour: munchkinland),"Ottawa, ON","Jul 10, 2012 - Jul 29, 2012",National Arts Centre:  Opera Stage,2012-07-10 00:00:00,2012-07-29 00:00:00,ON,CA-ON,Ontario,2012,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1568,wicked (tour: munchkinland),"Rochester, NY","Mar 29, 2017 - Apr 09, 2017",Auditorium Theatre - Rochester,2017-03-29 00:00:00,2017-04-09 00:00:00,538,US-NY-538,Rochester NY,2017,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1569,wicked (tour: munchkinland),"Rochester, NY","Apr 03, 2013 - Apr 21, 2013",Auditorium Theatre - Rochester,2013-04-03 00:00:00,2013-04-21 00:00:00,538,US-NY-538,Rochester NY,2013,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1570,wicked (tour: munchkinland),"Norfolk, VA","Nov 26, 2014 - Dec 07, 2014",Chrysler Hall,2014-11-26 00:00:00,2014-12-07 00:00:00,544,US-VA-544,Norfolk-Portsmouth-Newport News VA,2014,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1571,wicked (tour: munchkinland),"Norfolk, VA","Mar 06, 2012 - Mar 25, 2012",Chrysler Hall,2012-03-06 00:00:00,2012-03-25 00:00:00,544,US-VA-544,Norfolk-Portsmouth-Newport News VA,2012,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1572,wicked (tour: munchkinland),"Norfolk, VA","May 12, 2009 - May 31, 2009",Chrysler Hall,2009-05-12 00:00:00,2009-05-31 00:00:00,544,US-VA-544,Norfolk-Portsmouth-Newport News VA,2009,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
1573,wicked (tour: munchkinland),"Hartford, CT","Nov 05, 2014 - Nov 23, 2014",Bushnell,2014-11-05 00:00:00,2014-11-23 00:00:00,533,US-CT-533,Hartford & New Haven CT,2014,wicked,Musical,2009-03-07 00:00:00,,Original,http://www.ibdb.com/broadway-production/wicked-500380#Tours,2009.0,2003.0,2003-10-30,,Original Production,Musical,
